timestamp,episode,reward,entropy,steps,deaths,p1_lives,p2_lives,p1_wins,p2_wins,,count_neutral,count_move_left,count_move_right,count_jump,count_light,count_heavy,count_dodge,count_left_heavy,count_right_heavy,count_left_light,count_right_light,prob_neutral,prob_move_left,prob_move_right,prob_jump,prob_light,prob_heavy,prob_dodge,prob_left_heavy,prob_right_heavy,prob_left_light,prob_right_light
2026-04-08 06:33:05,120,-591.40,2.390442,157,15,0,14,0,120,17,10,8,16,22,16,13,13,13,15,14,0.0997,0.0820,0.0835,0.1099,0.0965,0.1044,0.0939,0.0828,0.0849,0.0760,0.0862
2026-04-08 06:37:25,121,-423.40,2.390442,203,15,0,15,0,121,25,17,16,18,21,28,16,16,15,17,14,0.1012,0.0828,0.0824,0.1112,0.0977,0.1070,0.0939,0.0813,0.0822,0.0751,0.0854
2026-04-08 06:41:09,122,-588.30,2.390442,150,15,0,14,0,122,8,16,10,16,14,17,15,14,11,9,20,0.1005,0.0824,0.0810,0.1121,0.0981,0.1077,0.0931,0.0807,0.0833,0.0752,0.0856
2026-04-08 06:45:58,123,-418.90,2.390442,221,16,0,14,0,123,26,19,22,18,19,18,22,25,16,14,22,0.1015,0.0822,0.0832,0.1116,0.0975,0.1068,0.0928,0.0812,0.0827,0.0752,0.0853
2026-04-08 06:49:34,124,-459.10,2.390084,152,15,0,15,0,124,17,9,15,18,14,18,13,13,10,12,13,0.1014,0.0827,0.0821,0.1124,0.0977,0.1074,0.0934,0.0810,0.0818,0.0749,0.0853
2026-04-08 06:54:03,125,-418.50,2.390084,214,15,0,15,0,125,26,17,26,23,18,20,22,14,20,14,14,0.1007,0.0812,0.0817,0.1125,0.0987,0.1067,0.0933,0.0823,0.0830,0.0752,0.0846
2026-04-08 06:59:13,126,-532.80,2.390084,243,15,0,14,0,126,17,22,18,37,19,24,24,22,23,22,15,0.1011,0.0819,0.0837,0.1105,0.0966,0.1049,0.0934,0.0820,0.0845,0.0757,0.0858
2026-04-08 07:02:57,127,-592.50,2.390084,163,15,0,15,0,127,17,13,15,22,19,15,16,13,17,6,10,0.1015,0.0819,0.0819,0.1130,0.0983,0.1069,0.0930,0.0812,0.0826,0.0749,0.0846
2026-04-08 07:06:42,128,-480.40,2.389715,158,15,0,15,0,128,15,13,15,19,18,15,9,20,14,10,10,0.1020,0.0819,0.0823,0.1125,0.0979,0.1072,0.0930,0.0810,0.0826,0.0747,0.0849
2026-04-08 07:11:14,129,-441.70,2.389715,218,16,0,14,0,129,33,17,18,30,20,15,22,17,12,12,22,0.1022,0.0814,0.0826,0.1134,0.0982,0.1065,0.0921,0.0811,0.0832,0.0749,0.0844
2026-04-08 07:15:29,130,-385.60,2.389715,185,16,0,14,0,130,21,9,16,21,18,19,15,23,16,17,10,0.1027,0.0815,0.0823,0.1135,0.0978,0.1070,0.0922,0.0809,0.0830,0.0745,0.0846
2026-04-08 07:20:04,131,-507.20,2.389715,210,15,0,15,0,131,19,18,12,20,21,24,25,19,17,14,21,0.1027,0.0815,0.0813,0.1140,0.0985,0.1081,0.0924,0.0804,0.0823,0.0743,0.0845
2026-04-08 07:24:15,132,-342.00,2.389192,199,15,0,15,0,132,23,20,16,19,23,18,30,6,13,17,14,0.1029,0.0820,0.0817,0.1150,0.0982,0.1073,0.0925,0.0807,0.0815,0.0742,0.0839
2026-04-08 07:28:29,133,-483.80,2.389192,195,16,0,14,0,133,23,19,23,23,17,20,17,17,12,13,11,0.1017,0.0817,0.0835,0.1123,0.0976,0.1046,0.0929,0.0817,0.0843,0.0753,0.0846
2026-04-08 07:32:34,134,-438.00,2.389192,166,16,0,14,0,134,14,12,16,14,18,15,10,21,24,7,15,0.1038,0.0814,0.0824,0.1140,0.0977,0.1073,0.0921,0.0804,0.0825,0.0740,0.0843
2026-04-08 07:36:30,135,-554.80,2.389192,176,15,0,15,0,135,19,15,15,19,12,24,20,13,14,12,13,0.1052,0.0811,0.0844,0.1109,0.0961,0.1060,0.0917,0.0807,0.0836,0.0738,0.0864
2026-04-08 07:39:56,136,-525.90,2.388707,136,15,0,15,0,136,11,13,12,13,13,15,13,9,14,9,14,0.1030,0.0812,0.0843,0.1123,0.0988,0.1055,0.0918,0.0806,0.0834,0.0751,0.0842
2026-04-08 07:44:18,137,-486.20,2.388707,197,15,0,14,0,137,12,22,21,13,14,31,25,14,12,16,17,0.1029,0.0815,0.0812,0.1157,0.0992,0.1068,0.0924,0.0807,0.0825,0.0741,0.0831
2026-04-08 07:49:29,138,-427.20,2.388707,247,16,0,14,0,138,20,24,15,30,24,36,21,21,17,16,23,0.1026,0.0816,0.0814,0.1155,0.0988,0.1063,0.0927,0.0809,0.0828,0.0743,0.0832
2026-04-08 07:53:26,139,-659.20,2.388707,170,15,0,15,0,139,11,15,15,22,12,28,15,17,11,7,17,0.1028,0.0811,0.0808,0.1162,0.0994,0.1067,0.0928,0.0810,0.0825,0.0741,0.0826
2026-04-08 07:57:15,140,-385.40,2.388229,159,15,0,15,0,140,16,10,10,16,17,16,15,11,19,16,13,0.1045,0.0814,0.0842,0.1130,0.0982,0.1059,0.0917,0.0799,0.0829,0.0739,0.0843
2026-04-08 08:49:45,141,-1742.40,0.000000,166,15,0,15,0,141,14,19,10,26,14,19,13,10,17,13,11,0.1051,0.0808,0.0825,0.1143,0.0983,0.1070,0.0926,0.0802,0.0828,0.0732,0.0833
2026-04-08 08:53:26,142,-1838.10,0.000000,151,15,0,15,0,142,16,7,15,14,14,14,16,13,21,11,10,0.1039,0.0812,0.0808,0.1154,0.0999,0.1078,0.0928,0.0799,0.0819,0.0733,0.0829
2026-04-08 08:57:09,143,-1526.10,0.000000,160,15,0,15,0,143,16,16,10,21,21,10,21,13,15,9,8,0.1052,0.0810,0.0827,0.1142,0.0984,0.1072,0.0922,0.0799,0.0824,0.0731,0.0837
2026-04-08 09:01:07,144,-1746.10,2.387743,159,15,0,14,0,144,11,16,12,9,13,15,18,12,11,18,24,0.1039,0.0808,0.0822,0.1149,0.0990,0.1064,0.0924,0.0806,0.0830,0.0738,0.0830
2026-04-08 09:04:56,145,-1755.00,2.387743,164,15,0,15,0,145,21,10,13,20,13,15,15,10,11,19,17,0.1050,0.0813,0.0822,0.1141,0.0985,0.1067,0.0933,0.0803,0.0823,0.0728,0.0834
2026-04-08 09:10:00,145,-2047.60,0.000000,144,16,0,14,0,145,15,12,17,18,9,10,14,14,11,10,14,0.1036,0.0807,0.0800,0.1171,0.1006,0.1068,0.0932,0.0810,0.0825,0.0729,0.0817
2026-04-08 09:13:29,146,-1986.60,0.000000,137,15,0,15,0,146,13,8,10,19,14,13,9,10,21,10,10,0.1059,0.0805,0.0824,0.1138,0.0975,0.1066,0.0927,0.0798,0.0838,0.0726,0.0844
