timestamp,episode,reward,entropy,loss,steps,deaths,p1_lives,p2_lives,p1_wins,p2_wins,r_damage_dealt,r_damage_taken,r_time_penalty,r_offstage_penalty,r_suicide_penalty,r_death_penalty,r_kill_reward,count_neutral,count_move_left,count_move_right,count_jump,count_light,count_heavy,count_dodge,count_left_heavy,count_right_heavy,count_left_light,count_right_light,prob_neutral,prob_move_left,prob_move_right,prob_jump,prob_light,prob_heavy,prob_dodge,prob_left_heavy,prob_right_heavy,prob_left_light,prob_right_light
2026-04-10 05:33:12,255,336.02,2.165947,104.480286,1183,23,0,7,0,255,92.50,-44.67,0.00,-16.80,-90.00,-45.00,110.00,69,35,43,123,485,6,88,83,86,91,74,0.0760,0.0608,0.0000,0.1136,0.3764,0.0000,0.0943,0.1279,0.0000,0.1510,0.0000
2026-04-10 06:02:17,256,559.60,2.151462,102.598122,1763,27,0,3,0,256,123.85,-53.25,0.00,-36.00,-70.00,-45.00,160.00,130,43,66,159,691,16,138,141,145,133,101,0.0758,0.0625,0.0000,0.1138,0.3735,0.0000,0.0919,0.1266,0.0000,0.1558,0.0000
2026-04-10 06:26:52,257,596.15,2.151462,102.598122,1473,26,0,2,0,257,121.65,-48.10,0.00,-35.40,-80.00,-42.00,170.00,91,60,54,153,585,9,118,109,122,94,78,0.0875,0.0000,0.0857,0.1261,0.3388,0.0000,0.0986,0.0000,0.1392,0.0000,0.1240
2026-04-10 06:45:32,258,194.20,2.151462,102.598122,1089,24,0,6,0,258,88.60,-54.20,0.00,-25.20,-130.00,-45.00,90.00,72,22,29,109,435,4,100,81,82,86,69,0.0834,0.0688,0.0000,0.1253,0.3460,0.0000,0.0924,0.1307,0.0000,0.1533,0.0000
2026-04-10 07:03:22,259,193.90,2.151462,102.598122,1060,23,0,7,0,259,91.25,-44.75,0.00,-27.60,-100.00,-45.00,80.00,62,32,34,107,452,10,79,71,89,75,49,0.0635,0.0479,0.0000,0.1011,0.4560,0.0000,0.0869,0.1102,0.0000,0.1344,0.0000
2026-04-10 07:24:01,260,549.90,2.141572,111.617722,1228,26,0,3,0,260,131.05,-47.35,0.00,-28.80,-100.00,-45.00,160.00,71,30,36,129,507,13,110,88,86,91,67,0.0837,0.0678,0.0000,0.1262,0.3482,0.0000,0.0917,0.1282,0.0000,0.1542,0.0000
2026-04-10 07:47:56,261,584.27,2.141572,111.617722,1422,29,0,1,0,261,114.60,-54.73,0.00,-30.60,-80.00,-45.00,170.00,92,43,53,129,583,11,110,101,108,103,89,0.0805,0.0630,0.0000,0.1206,0.3661,0.0000,0.0942,0.1261,0.0000,0.1495,0.0000
2026-04-10 08:05:56,262,335.90,2.141572,111.617722,1079,22,0,7,0,262,100.20,-48.10,0.00,-31.20,-120.00,-45.00,120.00,61,34,43,95,480,8,83,66,72,81,56,0.0685,0.0000,0.0698,0.1067,0.4256,0.0000,0.0891,0.0000,0.1286,0.0000,0.1117
2026-04-10 08:23:53,263,295.68,2.141572,111.617722,1058,23,0,6,0,263,104.70,-45.83,0.00,-28.20,-90.00,-45.00,100.00,50,34,34,103,461,8,83,66,66,84,69,0.0845,0.0662,0.0000,0.1251,0.3490,0.0000,0.0942,0.1309,0.0000,0.1502,0.0000
2026-04-10 08:45:16,264,386.15,2.119862,117.684471,1289,26,0,4,0,264,121.00,-51.65,0.00,-28.20,-130.00,-45.00,130.00,77,41,58,126,548,8,97,91,78,93,72,0.0699,0.0000,0.0717,0.1076,0.4166,0.0000,0.0932,0.0000,0.1280,0.0000,0.1130
2026-04-10 09:07:17,265,301.60,2.119862,117.684471,1342,24,0,6,0,265,122.00,-50.20,0.00,-25.20,-100.00,-45.00,100.00,78,46,51,125,581,12,113,71,93,95,77,0.0810,0.0609,0.0000,0.1218,0.3758,0.0000,0.0939,0.1254,0.0000,0.1413,0.0000
2026-04-10 09:28:18,266,373.25,2.119862,117.684471,1270,25,0,5,0,266,126.35,-52.30,0.00,-25.80,-110.00,-45.00,120.00,86,28,51,131,526,16,101,89,75,91,76,0.0656,0.0482,0.0000,0.1046,0.4508,0.0000,0.0877,0.1110,0.0000,0.1321,0.0000
2026-04-10 09:39:43,267,201.25,2.119862,117.684471,656,19,0,11,0,267,71.35,-46.30,0.00,-28.80,-150.00,-45.00,100.00,44,12,24,66,286,2,52,44,46,39,41,0.0685,0.0000,0.0669,0.1016,0.4367,0.0000,0.0953,0.0000,0.1286,0.0000,0.1024
2026-04-10 09:51:27,268,67.95,2.087809,110.392677,686,18,0,11,0,268,70.35,-42.80,0.00,-24.60,-130.00,-45.00,60.00,41,16,24,77,294,4,57,35,43,54,41,0.0622,0.0447,0.0000,0.0994,0.4671,0.0000,0.0881,0.1122,0.0000,0.1263,0.0000
2026-04-10 10:08:27,269,175.55,2.087809,110.392677,1013,23,0,7,0,269,78.80,-47.85,0.00,-20.40,-110.00,-45.00,80.00,66,33,36,104,427,6,78,71,69,65,58,0.0566,0.0000,0.0578,0.0934,0.5012,0.0000,0.0797,0.0000,0.1128,0.0000,0.0984
2026-04-10 10:29:11,270,253.18,2.087809,110.392677,1275,23,0,7,0,270,95.20,-46.43,0.00,-30.60,-120.00,-45.00,100.00,79,28,42,125,585,10,93,88,86,79,60,0.0658,0.0470,0.0000,0.1040,0.4486,0.0000,0.0888,0.1158,0.0000,0.1300,0.0000
2026-04-10 10:39:12,271,198.18,2.087809,110.392677,541,19,0,10,0,271,81.65,-39.27,0.00,-22.20,-140.00,-42.00,90.00,29,8,16,42,251,3,39,41,39,44,29,0.0901,0.0000,0.0822,0.1350,0.3466,0.0000,0.0977,0.0000,0.1264,0.0000,0.1220
2026-04-10 11:00:48,272,448.62,2.064765,116.448341,1322,25,0,5,0,272,122.80,-51.58,0.00,-27.60,-110.00,-45.00,140.00,85,33,53,88,631,8,96,85,88,86,69,0.0729,0.0000,0.0710,0.1088,0.4127,0.0000,0.0975,0.0000,0.1280,0.0000,0.1092
2026-04-10 11:20:07,273,253.63,2.064765,116.448341,1167,24,0,6,0,273,93.50,-52.48,0.00,-32.40,-110.00,-45.00,100.00,73,24,37,109,540,5,91,72,68,75,73,0.0733,0.0517,0.0000,0.1116,0.4262,0.0000,0.0898,0.1171,0.0000,0.1302,0.0000
2026-04-10 11:39:36,274,217.48,2.064765,116.448341,1167,23,0,7,0,274,80.75,-50.68,0.00,-27.60,-100.00,-45.00,90.00,50,36,37,100,534,10,107,79,86,69,59,0.0741,0.0521,0.0000,0.1131,0.4195,0.0000,0.0913,0.1189,0.0000,0.1310,0.0000
2026-04-10 11:51:59,275,187.12,2.064765,116.448341,721,19,0,10,0,275,76.15,-45.22,0.00,-28.80,-130.00,-45.00,90.00,35,19,24,72,324,2,66,42,47,55,35,0.0719,0.0000,0.0677,0.1084,0.4273,0.0000,0.0935,0.0000,0.1275,0.0000,0.1037
2026-04-10 12:12:51,276,396.15,2.047248,100.847115,1267,26,0,4,0,276,113.25,-49.10,0.00,-33.00,-70.00,-45.00,120.00,71,23,46,114,586,7,112,79,82,92,55,0.0664,0.0458,0.0000,0.1104,0.4633,0.0000,0.0825,0.1079,0.0000,0.1237,0.0000
2026-04-10 12:24:53,277,112.10,2.047248,100.847115,727,20,0,10,0,277,75.50,-45.00,0.00,-23.40,-130.00,-45.00,70.00,54,10,26,61,369,6,47,52,32,34,36,0.0421,0.0279,0.0405,0.0700,0.4080,0.0298,0.0611,0.0782,0.0867,0.0863,0.0694
2026-04-10 12:44:54,278,348.50,2.047248,100.847115,1222,24,0,6,0,278,102.15,-48.85,0.00,-19.80,-120.00,-45.00,120.00,74,21,37,110,575,11,93,84,79,75,63,0.0465,0.0314,0.0439,0.0756,0.3742,0.0332,0.0623,0.0801,0.0884,0.0906,0.0739
2026-04-10 13:07:03,279,295.65,2.047248,100.847115,1345,25,0,5,0,279,94.85,-61.20,0.00,-30.00,-140.00,-48.00,120.00,67,39,31,123,632,11,101,87,94,80,80,0.0653,0.0000,0.0620,0.1018,0.4597,0.0000,0.0903,0.0000,0.1207,0.0000,0.1001
2026-04-10 13:27:55,280,456.17,2.024154,103.198746,1210,27,0,3,0,280,123.90,-52.12,0.00,-30.60,-100.00,-45.00,140.00,68,18,36,116,522,9,97,82,97,102,63,0.0765,0.0551,0.0000,0.1195,0.4012,0.0000,0.0891,0.1227,0.0000,0.1358,0.0000
2026-04-10 13:46:11,281,180.68,2.024154,103.198746,1104,23,0,7,0,281,82.30,-50.83,0.00,-25.80,-100.00,-45.00,80.00,52,33,32,87,559,7,75,70,67,67,55,0.0769,0.0537,0.0000,0.1192,0.4052,0.0000,0.0887,0.1238,0.0000,0.1325,0.0000
2026-04-10 14:07:27,282,490.65,2.024154,103.198746,1295,24,0,6,0,282,102.05,-50.60,0.00,-25.80,-90.00,-45.00,150.00,61,38,46,97,633,15,89,87,89,80,60,0.0745,0.0000,0.0674,0.1101,0.4224,0.0000,0.0946,0.0000,0.1280,0.0000,0.1031
2026-04-10 14:26:40,283,253.57,2.024154,103.198746,1177,24,0,6,0,283,83.65,-51.07,0.00,-24.00,-110.00,-45.00,100.00,68,18,51,103,579,6,82,74,60,71,65,0.0697,0.0474,0.0000,0.1097,0.4507,0.0000,0.0857,0.1132,0.0000,0.1236,0.0000
2026-04-10 14:38:14,284,25.07,1.988955,90.997238,679,19,0,11,0,284,63.80,-46.32,0.00,-17.40,-130.00,-45.00,50.00,41,10,18,50,355,3,40,35,46,55,26,0.0595,0.0392,0.0000,0.0949,0.4942,0.0000,0.0853,0.1120,0.0000,0.1149,0.0000
2026-04-10 14:55:43,285,156.98,1.988955,90.997238,1062,23,0,7,0,285,82.40,-52.23,0.00,-28.20,-120.00,-45.00,80.00,54,23,26,85,537,9,84,62,67,66,49,0.0636,0.0404,0.0000,0.1008,0.4938,0.0000,0.0817,0.1058,0.0000,0.1140,0.0000
2026-04-10 15:20:55,286,483.25,1.988955,90.997238,1535,28,0,2,0,286,129.20,-56.75,0.00,-34.20,-70.00,-45.00,140.00,67,28,48,141,742,6,124,88,109,108,74,0.0634,0.0424,0.0000,0.1007,0.4793,0.0000,0.0839,0.1093,0.0000,0.1210,0.0000
2026-04-10 15:45:14,287,364.02,1.988955,90.997238,1517,26,0,4,0,287,109.95,-56.32,0.00,-24.60,-100.00,-45.00,120.00,88,30,50,126,745,8,122,95,78,94,81,0.0693,0.0463,0.0000,0.1043,0.4503,0.0000,0.0916,0.1145,0.0000,0.1237,0.0000
2026-04-10 16:08:25,288,520.23,1.992619,100.454826,1387,27,0,3,0,288,107.30,-54.48,0.00,-27.60,-100.00,-45.00,160.00,62,20,58,121,642,10,106,102,93,100,73,0.0868,0.0000,0.0768,0.1314,0.3694,0.0000,0.0933,0.0000,0.1291,0.0000,0.1132
2026-04-10 16:23:32,289,256.28,1.992619,100.454826,922,21,0,9,0,289,84.20,-46.52,0.00,-26.40,-110.00,-45.00,100.00,47,12,20,88,492,2,61,57,46,54,43,0.0706,0.0456,0.0000,0.1043,0.4508,0.0000,0.0922,0.1177,0.0000,0.1188,0.0000
2026-04-10 16:49:18,290,655.02,1.992619,100.454826,1614,27,3,0,1,289,126.45,-47.23,0.00,-28.20,-40.00,-36.00,170.00,108,30,49,128,779,7,131,102,101,102,77,0.0674,0.0421,0.0000,0.1035,0.4780,0.0000,0.0902,0.1062,0.0000,0.1126,0.0000
2026-04-10 17:13:54,291,423.47,1.992619,100.454826,1532,25,0,5,1,290,111.00,-52.52,0.00,-30.00,-80.00,-45.00,130.00,76,34,42,146,750,11,133,76,85,101,78,0.0622,0.0391,0.0000,0.0958,0.4994,0.0000,0.0881,0.1054,0.0000,0.1101,0.0000
2026-04-10 17:35:30,292,388.17,1.983160,112.585022,1342,26,0,4,1,291,111.80,-51.43,0.00,-37.20,-110.00,-45.00,130.00,80,24,34,121,659,13,123,71,75,84,58,0.0769,0.0510,0.0000,0.1135,0.4208,0.0000,0.0923,0.1192,0.0000,0.1264,0.0000
2026-04-10 17:49:27,293,157.93,1.983160,112.585022,806,22,0,8,1,292,65.35,-48.43,0.00,-24.00,-110.00,-45.00,80.00,44,12,24,52,410,5,52,59,49,59,40,0.0609,0.0379,0.0000,0.0925,0.5020,0.0000,0.0854,0.1088,0.0000,0.1126,0.0000
2026-04-10 18:07:41,294,328.37,1.983160,112.585022,1130,23,0,7,1,293,82.65,-51.68,0.00,-27.60,-110.00,-45.00,120.00,64,22,28,97,603,4,69,66,71,56,50,0.0600,0.0368,0.0000,0.0917,0.5124,0.0000,0.0857,0.1050,0.0000,0.1084,0.0000
2026-04-10 18:25:54,295,341.03,1.983160,112.585022,1105,24,0,6,1,294,114.25,-46.43,0.00,-31.80,-90.00,-45.00,110.00,74,18,27,92,526,5,92,69,90,71,41,0.0839,0.0000,0.0704,0.1244,0.3967,0.0000,0.0920,0.0000,0.1270,0.0000,0.1056
2026-04-10 18:48:07,296,318.70,1.951701,103.863289,1379,24,0,5,1,295,102.25,-53.15,0.00,-35.40,-90.00,-45.00,110.00,75,26,34,115,706,6,98,92,100,78,49,0.0614,0.0376,0.0000,0.0936,0.5068,0.0000,0.0875,0.1051,0.0000,0.1080,0.0000
2026-04-10 19:05:42,297,181.90,1.951701,103.863289,1056,22,0,7,1,296,83.05,-48.55,0.00,-30.60,-100.00,-42.00,80.00,45,12,16,103,558,6,77,63,66,61,49,0.0628,0.0417,0.0000,0.0931,0.4721,0.0000,0.0817,0.1237,0.0000,0.1248,0.0000
2026-04-10 19:26:13,298,307.25,1.951701,103.863289,1261,25,0,5,1,297,105.35,-53.70,0.00,-29.40,-110.00,-45.00,110.00,63,18,29,105,670,11,82,83,78,70,52,0.0683,0.0424,0.0000,0.1001,0.4692,0.0000,0.0905,0.1132,0.0000,0.1163,0.0000
